7227.FBpp0112147_9606.ENSP00000366135	7227.FBpp0083989_9606.ENSP00000366997
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0072801_9606.ENSP00000262584
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0085717_9606.ENSP00000363676
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0083802_9606.ENSP00000433821
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0070279_9606.ENSP00000346067
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0086096_9606.ENSP00000326981
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0079328_9606.ENSP00000435777
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0077142_9606.ENSP00000346015
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0079752_9606.ENSP00000346022
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0086269_9606.ENSP00000467676
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0081845_9606.ENSP00000435096
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0071766_9606.ENSP00000251453
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0078354_9606.ENSP00000375730
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0073623_9606.ENSP00000318646
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0082483_9606.ENSP00000346012
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0079536_9606.ENSP00000339795
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0071808_9606.ENSP00000377865
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0110412_9606.ENSP00000309830
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0072312_9606.ENSP00000225430
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0291653_9606.ENSP00000287038
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0084345_9606.ENSP00000462023
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0075764_9606.ENSP00000363018
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0306039_9606.ENSP00000341730
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0081527_9606.ENSP00000378160
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0085585_9606.ENSP00000393241
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0076359_9606.ENSP00000345156
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0099686_9606.ENSP00000379888
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0070766_9606.ENSP00000259469
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0077309_9606.ENSP00000345957
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0084959_9606.ENSP00000380156
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0072094_9606.ENSP00000355315
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0079606_9606.ENSP00000272317
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0300652_9606.ENSP00000309334
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0089424_9606.ENSP00000322419
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0088441_9606.ENSP00000339095
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0086103_9606.ENSP00000222247
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0078416_9606.ENSP00000393393
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0082465_9606.ENSP00000331019
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0076207_9606.ENSP00000346045
7227.FBpp0080641_9606.ENSP00000348849	7227.FBpp0306232_9606.ENSP00000339027
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0081822_9606.ENSP00000346001
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0084617_9606.ENSP00000311430
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0304879_9606.ENSP00000359345
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0072801_9606.ENSP00000262584
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0085717_9606.ENSP00000363676
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0083802_9606.ENSP00000433821
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0070279_9606.ENSP00000346067
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0082994_9606.ENSP00000368927
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0086096_9606.ENSP00000326981
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0079328_9606.ENSP00000435777
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0087511_9606.ENSP00000364320
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0077142_9606.ENSP00000346015
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0079752_9606.ENSP00000346022
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0086269_9606.ENSP00000467676
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0081845_9606.ENSP00000435096
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0071766_9606.ENSP00000251453
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0078354_9606.ENSP00000375730
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0073623_9606.ENSP00000318646
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0082483_9606.ENSP00000346012
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0079536_9606.ENSP00000339795
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0071808_9606.ENSP00000377865
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0110412_9606.ENSP00000309830
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0072312_9606.ENSP00000225430
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0291653_9606.ENSP00000287038
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0084345_9606.ENSP00000462023
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0075764_9606.ENSP00000363018
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0306039_9606.ENSP00000341730
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0081527_9606.ENSP00000378160
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0085585_9606.ENSP00000393241
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0076359_9606.ENSP00000345156
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0099686_9606.ENSP00000379888
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0070766_9606.ENSP00000259469
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0077309_9606.ENSP00000345957
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0084959_9606.ENSP00000380156
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0072094_9606.ENSP00000355315
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0079606_9606.ENSP00000272317
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0300652_9606.ENSP00000309334
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0089424_9606.ENSP00000322419
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0088441_9606.ENSP00000339095
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0086103_9606.ENSP00000222247
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0078416_9606.ENSP00000393393
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0082465_9606.ENSP00000331019
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0076207_9606.ENSP00000346045
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0306232_9606.ENSP00000339027
7227.FBpp0083371_9606.ENSP00000429374	7227.FBpp0080641_9606.ENSP00000348849
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0081822_9606.ENSP00000346001
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0084617_9606.ENSP00000311430
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0079443_9606.ENSP00000215956
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0304879_9606.ENSP00000359345
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0072801_9606.ENSP00000262584
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0085717_9606.ENSP00000363676
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0083802_9606.ENSP00000433821
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0070279_9606.ENSP00000346067
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0086096_9606.ENSP00000326981
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0079328_9606.ENSP00000435777
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0077142_9606.ENSP00000346015
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0079752_9606.ENSP00000346022
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0086269_9606.ENSP00000467676
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0081845_9606.ENSP00000435096
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0071766_9606.ENSP00000251453
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0078354_9606.ENSP00000375730
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0073623_9606.ENSP00000318646
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0079536_9606.ENSP00000339795
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0071808_9606.ENSP00000377865
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0110412_9606.ENSP00000309830
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0072312_9606.ENSP00000225430
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0291653_9606.ENSP00000287038
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0084345_9606.ENSP00000462023
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0075764_9606.ENSP00000363018
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0306039_9606.ENSP00000341730
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0081527_9606.ENSP00000378160
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0085585_9606.ENSP00000393241
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0076359_9606.ENSP00000345156
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0099686_9606.ENSP00000379888
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0070766_9606.ENSP00000259469
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0077309_9606.ENSP00000345957
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0084959_9606.ENSP00000380156
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0072094_9606.ENSP00000355315
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0079606_9606.ENSP00000272317
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0300652_9606.ENSP00000309334
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0089424_9606.ENSP00000322419
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0088441_9606.ENSP00000339095
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0086103_9606.ENSP00000222247
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0078416_9606.ENSP00000393393
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0082465_9606.ENSP00000331019
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0076207_9606.ENSP00000346045
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0306232_9606.ENSP00000339027
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0080641_9606.ENSP00000348849
7227.FBpp0074500_9606.ENSP00000347271	7227.FBpp0083371_9606.ENSP00000429374
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0081822_9606.ENSP00000346001
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0084617_9606.ENSP00000311430
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0303680_9606.ENSP00000426909
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0302537_9606.ENSP00000253039
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0079443_9606.ENSP00000215956
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0304879_9606.ENSP00000359345
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0072801_9606.ENSP00000262584
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0085717_9606.ENSP00000363676
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0083802_9606.ENSP00000433821
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0070279_9606.ENSP00000346067
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0074075_9606.ENSP00000256383
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0082994_9606.ENSP00000368927
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0086096_9606.ENSP00000326981
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0079328_9606.ENSP00000435777
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0087511_9606.ENSP00000364320
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0077142_9606.ENSP00000346015
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0079752_9606.ENSP00000346022
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0086269_9606.ENSP00000467676
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0081845_9606.ENSP00000435096
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0071766_9606.ENSP00000251453
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0078354_9606.ENSP00000375730
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0073623_9606.ENSP00000318646
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0082483_9606.ENSP00000346012
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0079536_9606.ENSP00000339795
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0071808_9606.ENSP00000377865
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0110412_9606.ENSP00000309830
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0072312_9606.ENSP00000225430
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0291653_9606.ENSP00000287038
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0084345_9606.ENSP00000462023
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0075764_9606.ENSP00000363018
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0306039_9606.ENSP00000341730
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0081527_9606.ENSP00000378160
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0085585_9606.ENSP00000393241
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0076359_9606.ENSP00000345156
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0099686_9606.ENSP00000379888
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0070766_9606.ENSP00000259469
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0077309_9606.ENSP00000345957
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0084959_9606.ENSP00000380156
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0072094_9606.ENSP00000355315
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0079606_9606.ENSP00000272317
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0300652_9606.ENSP00000309334
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0089424_9606.ENSP00000322419
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0088441_9606.ENSP00000339095
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0086103_9606.ENSP00000222247
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0078416_9606.ENSP00000393393
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0076207_9606.ENSP00000346045
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0306232_9606.ENSP00000339027
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0080641_9606.ENSP00000348849
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0083371_9606.ENSP00000429374
7227.FBpp0074180_9606.ENSP00000196551	7227.FBpp0074500_9606.ENSP00000347271
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0081822_9606.ENSP00000346001
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0084617_9606.ENSP00000311430
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0303680_9606.ENSP00000426909
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0304202_9606.ENSP00000353741
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0304879_9606.ENSP00000359345
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0072801_9606.ENSP00000262584
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0085717_9606.ENSP00000363676
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0083802_9606.ENSP00000433821
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0070279_9606.ENSP00000346067
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0074075_9606.ENSP00000256383
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0082994_9606.ENSP00000368927
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0086096_9606.ENSP00000326981
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0079328_9606.ENSP00000435777
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0077142_9606.ENSP00000346015
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0079752_9606.ENSP00000346022
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0086269_9606.ENSP00000467676
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0081845_9606.ENSP00000435096
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0071766_9606.ENSP00000251453
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0078354_9606.ENSP00000375730
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0073623_9606.ENSP00000318646
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0082483_9606.ENSP00000346012
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0079536_9606.ENSP00000339795
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0071808_9606.ENSP00000377865
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0110412_9606.ENSP00000309830
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0072312_9606.ENSP00000225430
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0291653_9606.ENSP00000287038
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0084345_9606.ENSP00000462023
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0075764_9606.ENSP00000363018
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0306039_9606.ENSP00000341730
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0081527_9606.ENSP00000378160
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0085585_9606.ENSP00000393241
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0076359_9606.ENSP00000345156
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0099686_9606.ENSP00000379888
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0070766_9606.ENSP00000259469
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0077309_9606.ENSP00000345957
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0084959_9606.ENSP00000380156
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0072094_9606.ENSP00000355315
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0079606_9606.ENSP00000272317
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0300652_9606.ENSP00000309334
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0089424_9606.ENSP00000322419
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0088441_9606.ENSP00000339095
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0086103_9606.ENSP00000222247
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0078416_9606.ENSP00000393393
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0082465_9606.ENSP00000331019
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0076207_9606.ENSP00000346045
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0306232_9606.ENSP00000339027
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0080641_9606.ENSP00000348849
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0083371_9606.ENSP00000429374
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0074500_9606.ENSP00000347271
7227.FBpp0081614_9606.ENSP00000379339	7227.FBpp0074180_9606.ENSP00000196551
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0081822_9606.ENSP00000346001
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0084617_9606.ENSP00000311430
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0304879_9606.ENSP00000359345
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0072801_9606.ENSP00000262584
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0085717_9606.ENSP00000363676
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0083802_9606.ENSP00000433821
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0070279_9606.ENSP00000346067
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0079328_9606.ENSP00000435777
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0077142_9606.ENSP00000346015
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0079752_9606.ENSP00000346022
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0086269_9606.ENSP00000467676
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0081845_9606.ENSP00000435096
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0071766_9606.ENSP00000251453
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0078354_9606.ENSP00000375730
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0073623_9606.ENSP00000318646
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0082483_9606.ENSP00000346012
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0079536_9606.ENSP00000339795
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0071808_9606.ENSP00000377865
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0110412_9606.ENSP00000309830
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0072312_9606.ENSP00000225430
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0291653_9606.ENSP00000287038
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0084345_9606.ENSP00000462023
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0075764_9606.ENSP00000363018
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0306039_9606.ENSP00000341730
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0081527_9606.ENSP00000378160
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0085585_9606.ENSP00000393241
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0076359_9606.ENSP00000345156
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0099686_9606.ENSP00000379888
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0070766_9606.ENSP00000259469
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0077309_9606.ENSP00000345957
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0084959_9606.ENSP00000380156
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0072094_9606.ENSP00000355315
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0079606_9606.ENSP00000272317
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0300652_9606.ENSP00000309334
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0089424_9606.ENSP00000322419
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0088441_9606.ENSP00000339095
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0086103_9606.ENSP00000222247
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0078416_9606.ENSP00000393393
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0082465_9606.ENSP00000331019
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0076207_9606.ENSP00000346045
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0306232_9606.ENSP00000339027
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0080641_9606.ENSP00000348849
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0083371_9606.ENSP00000429374
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0074500_9606.ENSP00000347271
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0074180_9606.ENSP00000196551
7227.FBpp0087608_9606.ENSP00000386717	7227.FBpp0081614_9606.ENSP00000379339
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0081822_9606.ENSP00000346001
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0084617_9606.ENSP00000311430
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0304879_9606.ENSP00000359345
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0072801_9606.ENSP00000262584
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0085717_9606.ENSP00000363676
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0083802_9606.ENSP00000433821
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0070279_9606.ENSP00000346067
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0079328_9606.ENSP00000435777
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0077142_9606.ENSP00000346015
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0079752_9606.ENSP00000346022
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0086269_9606.ENSP00000467676
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0081845_9606.ENSP00000435096
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0071766_9606.ENSP00000251453
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0078354_9606.ENSP00000375730
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0073623_9606.ENSP00000318646
7227.FBpp0070150_9606.ENSP00000252543	7227.FBpp0082483_9606.ENSP00000346012
